frn,provider_id,brand_name,location_id,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid,h3_res8_id
0001573427,130791,Matanuska Telecom Association Inc.,1051700256,50,1000,200,1,R,AK,021700012013023,880c73b059fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051715767,50,1000,200,1,R,AK,021700009001021,880c73bb55fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051719540,50,1000,200,1,R,AK,021700007061019,880c7385e5fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315023691,50,1000,200,1,R,AK,020200001011001,880c73aa05fffff
0001573427,130791,Matanuska Telecom Association Inc.,1374728648,50,1000,200,1,R,AK,020200002042008,880c733247fffff
0001573427,130791,Matanuska Telecom Association Inc.,1528464777,50,1000,200,1,R,AK,021700010032023,880c738485fffff
0001584960,130029,Alaska Telephone Company,1138778678,50,500,100,1,R,AK,022750003002021,8812b4ab37fffff
0001584960,130029,Alaska Telephone Company,1374935846,50,1000,100,1,B,AK,022400001001158,880c6406b1fffff
0001584960,130029,Alaska Telephone Company,1374935867,50,1000,100,1,R,AK,022400001001157,880c6406b5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015200876,50,200,50,1,B,AK,021220010003001,880c51cc05fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314941980,50,2500,2500,1,R,AK,020200021004000,880c73380dfffff
0001572932,130349,Copper Valley Telephone,1374817116,50,1000,500,1,X,AK,020660001002093,880c62a861fffff
0001572932,130349,Copper Valley Telephone,1412539734,50,1000,500,1,X,AK,020660001001032,880c6654d9fffff
0001568880,130534,GCI Communication Corp.,1047006045,50,2500,75,1,X,AK,020900009001021,880d5ad6d3fffff
0001568880,130534,GCI Communication Corp.,1051686023,50,2500,75,1,X,AK,021700005011002,880c738dd7fffff
0001568880,130534,GCI Communication Corp.,1051687957,50,2500,75,1,X,AK,021700007031002,880c738ea1fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066805806,50,500,150,1,R,AK,021850001001061,880d038a2dfffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066806564,50,500,150,1,R,AK,021850001002012,880d038a25fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1412536899,50,500,150,1,X,AK,021850001002017,880d038b19fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051674711,50,1000,200,1,R,AK,021700005022000,880c7312c5fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051729854,50,1000,500,1,B,AK,021700002002118,880c711505fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051729854,50,1000,200,1,R,AK,021700002002118,880c711505fffff
0001573427,130791,Matanuska Telecom Association Inc.,1566639837,50,1000,200,1,R,AK,021700006033023,880c731615fffff
0001584960,130029,Alaska Telephone Company,1064661360,50,1000,100,1,R,AK,022300001001049,8813918885fffff
0001584960,130029,Alaska Telephone Company,1064661791,50,1000,100,1,R,AK,022300001001107,8813918885fffff
0001584960,130029,Alaska Telephone Company,1132429460,50,1000,100,1,R,AK,021000001002015,8813911b33fffff
0001584960,130029,Alaska Telephone Company,1140542146,50,1000,100,1,R,AK,021950002002003,8812b49a85fffff
0003800117,130029,"AP&T Wireless, Inc.",1374840459,50,1000,100,1,R,AK,021980001001354,8812b478a9fffff
0001569466,150307,Summit Telephone and Telegraph Company,1047015503,50,25,3,1,R,AK,020900019023032,880d5e7401fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046968905,50,2500,2500,1,R,AK,020900004003027,880d5a91edfffff
0004991444,130081,ALASKA COMMUNICATIONS,1046974542,50,2500,2500,1,R,AK,020900003003026,880d5a9ad5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046974847,50,2500,2500,1,R,AK,020900003003011,880d5a9addfffff
0004991444,130081,ALASKA COMMUNICATIONS,1046976068,50,1000,100,1,B,AK,020900003002018,880d5a9ad5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1047004573,50,2500,2500,1,R,AK,020900006001011,880d5a9125fffff
0004325148,130275,Ketchikan Public Utilities,1374820741,50,1000,1000,1,X,AK,021300002001017,8812b00591fffff
0001572932,130349,Copper Valley Telephone,1374786467,50,1000,500,1,X,AK,020630003002020,880c44151bfffff
0001572932,130349,Copper Valley Telephone,1374818273,50,1000,500,1,X,AK,020660001001059,880c66250bfffff
0001572932,130349,Copper Valley Telephone,1374818860,50,1000,500,1,X,AK,020660001001238,880c621717fffff
0001568880,130534,GCI Communication Corp.,1051689738,50,2500,75,1,X,AK,021700007031007,880c738c1bfffff
0001568880,130534,GCI Communication Corp.,1374789564,50,2500,75,1,X,AK,020160002002082,8822d0bb59fffff
0001568880,130534,GCI Communication Corp.,1374789952,50,2500,75,1,X,AK,020160002002089,8822d0ba67fffff
0001568880,130534,GCI Communication Corp.,1412535336,50,2500,75,1,X,AK,021500001001298,880ce9d563fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1412538252,50,100,30,1,B,AK,021850003001096,880d0d8f61fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051686618,50,1000,200,1,R,AK,021700007013011,880c738d99fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051697503,50,1000,200,1,R,AK,021700012022018,880c73b041fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051702867,50,1000,200,1,R,AK,021700003003004,880c714937fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051717434,50,1000,200,1,R,AK,021700010011006,880c738489fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051724912,50,1000,200,1,R,AK,021700003002011,880c7386a9fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315023132,50,1000,200,1,R,AK,020200002062014,880c73a8bbfffff
0001584960,130029,Alaska Telephone Company,1132429354,50,1000,100,1,R,AK,021000001002006,8813911b3bfffff
0001584960,130029,Alaska Telephone Company,1140542479,50,1000,100,1,R,AK,021950002001005,8812b49ab9fffff
0001584960,130029,Alaska Telephone Company,1374934646,50,1000,100,1,R,AK,022400001002044,880c6418e9fffff
0001584960,130029,Alaska Telephone Company,1528501905,50,1000,100,1,R,AK,022400001002045,880c6418edfffff
0004991444,130081,ALASKA COMMUNICATIONS,1046976701,50,1000,100,1,X,AK,020900004004004,880d5a9137fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314971928,50,2500,2500,1,R,AK,020200013003006,880c73386bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314979783,50,2500,2500,1,R,AK,020200013001010,880c733867fffff
0004325148,130275,Ketchikan Public Utilities,1039364809,50,1000,1000,1,X,AK,021300002003009,8812b0059dfffff
0004325148,130275,Ketchikan Public Utilities,1039365236,50,1000,1000,1,X,AK,021300001012004,8812b00745fffff
0004325148,130275,Ketchikan Public Utilities,1039368442,50,1000,1000,1,X,AK,021300001012010,8812b00747fffff
0001572932,130349,Copper Valley Telephone,1374817476,50,1000,500,1,X,AK,020660001002048,880c623753fffff
0001572932,130349,Copper Valley Telephone,1374818298,50,1000,500,1,X,AK,020660001002055,880c6234bdfffff
0001568880,130534,GCI Communication Corp.,1051686618,50,2500,75,1,X,AK,021700007013011,880c738d99fffff
0001568880,130534,GCI Communication Corp.,1374742003,50,2500,75,1,X,AK,021880001001070,880da925b7fffff
0005079314,131366,Bush-Tell,1605273180,50,10,1,1,R,AK,020500003001187,880c198807fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066806624,50,100,30,1,R,AK,021850002003340,880d0c28c3fffff
0022601603,330010,Fibre Alaska,1374739580,50,100,20,1,X,AK,021050004003142,88139306c7fffff
0022601603,330010,Fibre Alaska,1374739713,50,100,20,1,X,AK,021050004003140,8813930687fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051673362,50,1000,200,1,R,AK,021700006032001,880c738d93fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051679720,50,1000,200,1,R,AK,021700006031008,880c73bb21fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051689206,50,1000,200,1,R,AK,021700006031005,880c73bb21fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051700118,50,1000,200,1,R,AK,021700012013020,880c73b05bfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051718505,50,1000,200,1,R,AK,021700006011006,880c73bac9fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051720604,50,1000,500,1,B,AK,021700010012006,880c738413fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051720604,50,1000,200,1,R,AK,021700010012006,880c738413fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315019047,50,1000,200,1,R,AK,020200002041004,880c73ac21fffff
0001573427,130791,Matanuska Telecom Association Inc.,1533204825,50,1000,200,1,R,AK,021700003002005,880c7386abfffff
0001584960,130029,Alaska Telephone Company,1140542193,50,1000,100,1,R,AK,021950002001005,8812b49a83fffff
0001584960,130029,Alaska Telephone Company,1374935968,50,1000,100,1,R,AK,022400001002027,880c6418c3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046968561,50,2500,2500,1,R,AK,020900004004010,880d5a9137fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046974091,50,2500,2500,1,R,AK,020900003004021,880d5a9ad7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046976214,50,2500,2500,1,R,AK,020900003002024,880d5a9a8bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1047000773,50,1000,100,1,X,AK,020900008002006,880d5a984bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314982766,50,2500,2500,1,R,AK,020200013001013,880c733867fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315006679,50,2500,2500,1,R,AK,020200022011004,880c73382dfffff
0004325148,130275,Ketchikan Public Utilities,1039368649,50,1000,1000,1,X,AK,021300004001000,8812b03a1dfffff
0004325148,130275,Ketchikan Public Utilities,1039369231,50,1000,1000,1,X,AK,021300004002010,8812b03aebfffff
0001572932,130349,Copper Valley Telephone,1374818127,50,1000,500,1,X,AK,020660001002100,880c62ada3fffff
0001572932,130349,Copper Valley Telephone,1374818245,50,1000,500,1,X,AK,020660001002087,880c6216a3fffff
0001568880,130534,GCI Communication Corp.,1010520256,50,2500,75,1,X,AK,020130001001235,8822d05463fffff
0001568880,130534,GCI Communication Corp.,1374877697,50,2500,75,1,X,AK,021700007032009,880c73bb65fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066805982,50,500,150,1,R,AK,021850002001071,880da9c9d7fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1412536901,50,500,150,1,X,AK,021850001002039,880d038b19fffff
0022601603,330010,Fibre Alaska,1374739469,50,100,20,1,X,AK,021050004003155,88139306a1fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051689651,50,1000,200,1,R,AK,021700007011021,880c738c01fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051700108,50,1000,200,1,R,AK,021700012013009,880c73b05bfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051710627,50,1000,200,1,R,AK,021700009002004,880c73ba55fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051711294,50,1000,200,1,R,AK,021700010011021,880c7384e5fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051724605,50,1000,500,1,B,AK,021700003003017,880c7386c5fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051726497,50,1000,200,1,R,AK,021700011003002,880c7386bbfffff
0001573427,130791,Matanuska Telecom Association Inc.,1090763630,50,1000,500,1,B,AK,020680001002114,880c74d4edfffff
0001584960,130029,Alaska Telephone Company,1140542529,50,1000,100,1,R,AK,021950002001000,8812b49a85fffff
0001584960,130029,Alaska Telephone Company,1412537515,50,1000,100,1,X,AK,021980002002013,8812b62347fffff
0004991444,130081,ALASKA COMMUNICATIONS,1047003155,50,2500,2500,1,R,AK,020900006002012,880d5a9a19fffff
0004325148,130275,Ketchikan Public Utilities,1039364403,50,1000,1000,1,X,AK,021300003001008,8812b03a41fffff
0001571561,130534,"United Utilities, Inc.",1412533930,50,10,1,1,X,AK,020500001004122,880cf42819fffff
0003739521,131226,Fastwyre Broadband,1015233170,50,100,100,1,R,AK,021220013002116,880c42c0e3fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066805555,50,500,150,1,R,AK,021850001002012,880d038a25fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066806211,50,500,150,1,R,AK,021850001001052,880d038a67fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051696812,50,1000,200,1,R,AK,021700003003022,880c738699fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051697224,50,1000,200,1,R,AK,021700003002003,880c738689fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051699543,50,1000,200,1,R,AK,021700013003007,880c73b2cbfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051713958,50,1000,200,1,R,AK,021700010012008,880c7384c9fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051719874,50,1000,200,1,R,AK,021700007052008,880c738ed3fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051734605,50,1000,200,1,R,AK,021700001022120,880c706e1dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1374804661,50,1000,200,1,R,AK,020680001002094,880c74d2d7fffff
0001584960,130029,Alaska Telephone Company,1374824981,50,1000,100,1,R,AK,021950002003000,8812b49aabfffff
0004991444,130081,ALASKA COMMUNICATIONS,1046977720,50,2500,2500,1,R,AK,020900002002004,880d5a9ac9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314990588,50,2500,2500,1,R,AK,020200022013000,880c733829fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374682245,50,1000,100,1,B,AK,020900002002001,880d5a9ac9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374780368,50,200,50,1,B,AK,021220007011015,880c554253fffff
0004325148,130275,Ketchikan Public Utilities,1039369432,50,1000,1000,1,X,AK,021300003001003,8812b03a49fffff
0004325148,130275,Ketchikan Public Utilities,1374820401,50,1000,1000,1,X,AK,021300001012004,8812b0076bfffff
0001572932,130349,Copper Valley Telephone,1371608421,50,1000,500,1,X,AK,020630003004044,880c441521fffff
0001572932,130349,Copper Valley Telephone,1374785416,50,1000,500,1,X,AK,020630003004014,880c440219fffff
0001572932,130349,Copper Valley Telephone,1374788717,50,1000,500,1,X,AK,020630003003030,880c4414a9fffff
0001572932,130349,Copper Valley Telephone,1374817425,50,1000,500,1,X,AK,020660001002053,880c623757fffff
0001572932,130349,Copper Valley Telephone,1412539871,50,1000,500,1,X,AK,020660001001072,880c662555fffff
0001568880,130534,GCI Communication Corp.,1528438959,50,2500,75,1,X,AK,020130001001235,8822d05461fffff
0003739521,131226,Fastwyre Broadband,1015234767,50,100,100,1,R,AK,021220013002126,880c42c0e3fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066811004,50,500,150,1,R,AK,021850002002146,880d0360a7fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051678961,50,1000,200,1,R,AK,021700006033009,880c731631fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051679231,50,1000,200,1,R,AK,021700004012010,880c738d01fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051719952,50,1000,200,1,R,AK,021700007061019,880c738edbfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051719959,50,1000,200,1,R,AK,021700007061019,880c738edbfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051721093,50,1000,500,1,B,AK,021700010043011,880c73ba5dfffff
0001584960,130029,Alaska Telephone Company,1140542167,50,1000,100,1,R,AK,021950002001005,8812b49a81fffff
0001584960,130029,Alaska Telephone Company,1140542194,50,1000,100,1,R,AK,021950002002002,8812b49a87fffff
0003800117,130029,"AP&T Wireless, Inc.",1374840419,50,1000,100,1,R,AK,021980001001355,8812b47833fffff
0004991444,130081,ALASKA COMMUNICATIONS,1047001928,50,2500,2500,1,R,AK,020900006003012,880d5a9a1dfffff
0004325148,130275,Ketchikan Public Utilities,1039363483,50,1000,1000,1,X,AK,021300002001006,8812b00591fffff
0004325148,130275,Ketchikan Public Utilities,1039363912,50,1000,1000,1,X,AK,021300003002019,8812b0059bfffff
0004325148,130275,Ketchikan Public Utilities,1039365616,50,1000,1000,1,X,AK,021300002003000,8812b00427fffff
0004325148,130275,Ketchikan Public Utilities,1039366680,50,1000,1000,1,X,AK,021300001012008,8812b00709fffff
0004325148,130275,Ketchikan Public Utilities,1039366731,50,1000,1000,1,X,AK,021300001021431,8812b01597fffff
0004325148,130275,Ketchikan Public Utilities,1039368023,50,1000,1000,1,X,AK,021300004002010,8812b03aebfffff
0001572932,130349,Copper Valley Telephone,1374788259,50,1000,500,1,X,AK,020630003001003,880c441529fffff
0001572932,130349,Copper Valley Telephone,1528438860,50,1000,500,1,X,AK,020660001002107,880c62a865fffff
0001568880,130534,GCI Communication Corp.,1040240103,50,2500,75,1,X,AK,021500001002283,880ced22d9fffff
0001568880,130534,GCI Communication Corp.,1047006071,50,2500,75,1,X,AK,020900009001023,880d5ad695fffff
0001568880,130534,GCI Communication Corp.,1490268226,50,2500,75,1,X,AK,020160002002074,8822d085b1fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066805974,50,500,150,1,B,AK,021850001001086,880d038a2dfffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1412536865,50,500,150,1,X,AK,021850001002015,880d038b11fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051679072,50,1000,200,1,R,AK,021700006043009,880c73b90dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051696877,50,1000,200,1,R,AK,021700003002019,880c7386d7fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051702903,50,1000,200,1,R,AK,021700012021028,880c73b225fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051713640,50,1000,200,1,R,AK,021700010012004,880c7384cdfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051719347,50,1000,200,1,R,AK,021700010011034,880c7384e3fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314960524,50,1000,200,1,R,AK,020200001023040,880c73a9ddfffff
0001573427,130791,Matanuska Telecom Association Inc.,1528464450,50,1000,200,1,R,AK,021700007033008,880c738ee7fffff
0001584960,130029,Alaska Telephone Company,1132429735,50,1000,100,1,R,AK,021000001003017,881391182dfffff
0001584960,130029,Alaska Telephone Company,1374784056,50,500,100,1,R,AK,022750003002009,8812b4ab31fffff
0003800117,130029,"AP&T Wireless, Inc.",1374840399,50,1000,100,1,R,AK,021980001001381,8812b478e5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046970327,50,2500,2500,1,R,AK,020900003004040,880d5a9ad7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1047001644,50,2500,2500,1,R,AK,020900006003010,880d5a9a1dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1047003261,50,1000,100,1,B,AK,020900006003014,880d5a9a1dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314938741,50,2500,2500,1,R,AK,020200022013006,880c733829fffff
0004325148,130275,Ketchikan Public Utilities,1039366953,50,1000,1000,1,X,AK,021300001012003,8812b015b5fffff
0001572932,130349,Copper Valley Telephone,1374788066,50,1000,500,1,X,AK,020630003002016,880c441423fffff
0001572932,130349,Copper Valley Telephone,1374817865,50,1000,500,1,X,AK,020660001002105,880c62a8e7fffff
0001572932,130349,Copper Valley Telephone,1374817940,50,1000,500,1,X,AK,020660001001141,880c6280a3fffff
0001568880,130534,GCI Communication Corp.,1040234962,50,2500,75,1,X,AK,021500001002264,880ced35e5fffff
0001568880,130534,GCI Communication Corp.,1040241677,50,2500,75,1,X,AK,021500001001298,880ce9d529fffff
0001568880,130534,GCI Communication Corp.,1051687483,50,2500,75,1,X,AK,021700007031004,880c738ea1fffff
0001568880,130534,GCI Communication Corp.,1412532194,50,2500,75,1,X,AK,020130001002158,880cd8c431fffff
0001568880,130534,GCI Communication Corp.,1412622760,50,2500,75,1,X,AK,021700007013006,880c738cadfffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066806012,50,500,150,1,R,AK,021850001001065,880d038a2dfffff
0022601603,330010,Fibre Alaska,1412533058,50,100,20,1,X,AK,021050004003167,88139306b1fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051672366,50,1000,200,1,R,AK,021700006031033,880c73b945fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315017368,50,1000,200,1,R,AK,020200002052000,880c73a8b3fffff
0001573427,130791,Matanuska Telecom Association Inc.,1412537949,50,1000,200,1,R,AK,021700012022015,880c73b311fffff
0001584960,130029,Alaska Telephone Company,1140542369,50,1000,100,1,R,AK,021950002001000,8812b49a95fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314982599,50,2500,2500,1,R,AK,020200022011004,880c73382dfffff
0004325148,130275,Ketchikan Public Utilities,1039365462,50,1000,1000,1,X,AK,021300002001001,8812b00599fffff
0004325148,130275,Ketchikan Public Utilities,1039365709,50,1000,1000,1,X,AK,021300002002002,8812b005d7fffff
0004325148,130275,Ketchikan Public Utilities,1039365728,50,1000,1000,1,X,AK,021300002003002,8812b005c1fffff
0004325148,130275,Ketchikan Public Utilities,1039366328,50,1000,1000,1,X,AK,021300001012004,8812b015b5fffff
0004325148,130275,Ketchikan Public Utilities,1374820958,50,1000,1000,1,X,AK,021300002002012,8812b005d7fffff
0001572932,130349,Copper Valley Telephone,1374787502,50,1000,500,1,X,AK,020630003001019,880c441521fffff
0001572932,130349,Copper Valley Telephone,1374788657,50,1000,500,1,X,AK,020630003003033,880c4414e7fffff
0001572932,130349,Copper Valley Telephone,1374817063,50,1000,500,1,X,AK,020660001002058,880c62a953fffff
0001572932,130349,Copper Valley Telephone,1412539467,50,1000,500,1,X,AK,020660001001072,880c662515fffff
0001568880,130534,GCI Communication Corp.,1046993013,50,2500,75,1,X,AK,020900009001019,880d5a99a5fffff
0001568880,130534,GCI Communication Corp.,1051680870,50,2500,75,1,X,AK,021700007032002,880c73bb69fffff
0001568880,130534,GCI Communication Corp.,1412532291,50,2500,75,1,X,AK,020130001002158,880cd8c433fffff
0001571561,130534,"United Utilities, Inc.",1374814549,50,10,1,1,X,AK,020500001004072,880cf422a5fffff
0003739521,131226,Fastwyre Broadband,1015233161,50,100,100,1,X,AK,021220013002116,880c42c0e3fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066807249,50,500,150,1,B,AK,021850001001019,880d038b53fffff
0022601603,330010,Fibre Alaska,1374739428,50,100,20,1,X,AK,021050004003150,8813930693fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051672673,50,1000,200,1,R,AK,021700007031025,880c738e93fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051682328,50,1000,200,1,R,AK,021700005022014,880c7312ddfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051696664,50,1000,200,1,R,AK,021700013002000,880c73b745fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051699425,50,1000,500,1,B,AK,021700013003007,880c73b2cbfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051699425,50,1000,200,1,R,AK,021700013003007,880c73b2cbfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051710064,50,1000,500,1,B,AK,021700010041015,880c7384b3fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051724714,50,1000,200,1,R,AK,021700006012023,880c73bb37fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314976411,50,1000,200,1,R,AK,020200001023037,880c73a831fffff
0001584960,130029,Alaska Telephone Company,1140542454,50,1000,100,1,R,AK,021950002001008,8812b49a85fffff
0003800117,130029,"AP&T Wireless, Inc.",1374839024,50,1000,100,1,R,AK,021980002001036,8812b630ebfffff
0004991444,130081,ALASKA COMMUNICATIONS,1046974587,50,2500,2500,1,R,AK,020900003002003,880d5a9ad5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314957359,50,0,0,1,R,AK,020200021004009,880c733805fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315007082,50,2500,2500,1,R,AK,020200013003012,880c73380dfffff
0004325148,130275,Ketchikan Public Utilities,1039364335,50,1000,1000,1,X,AK,021300003002000,8812b03a45fffff
0004325148,130275,Ketchikan Public Utilities,1039364735,50,1000,1000,1,X,AK,021300003001000,8812b03a4bfffff
0004325148,130275,Ketchikan Public Utilities,1039366943,50,1000,1000,1,X,AK,021300001012012,8812b015b1fffff
0001572932,130349,Copper Valley Telephone,1374817973,50,1000,500,1,X,AK,020660001001141,880c6280a3fffff
0001572932,130349,Copper Valley Telephone,1374818386,50,1000,500,1,X,AK,020660001002087,880c6216a3fffff
0001572932,130349,Copper Valley Telephone,1412539497,50,1000,500,1,X,AK,020660001001049,880c60c341fffff
0001572932,130349,Copper Valley Telephone,1528438522,50,1000,500,1,X,AK,020660001002087,880c6216a3fffff
0001568880,130534,GCI Communication Corp.,1047017442,50,2500,75,1,X,AK,020900019022004,880d5a9209fffff
0001568880,130534,GCI Communication Corp.,1051689526,50,2500,75,1,X,AK,021700007032024,880c738c8dfffff
0001571561,130534,"United Utilities, Inc.",1374814519,50,10,1,1,X,AK,020500001004072,880cf42053fffff
0003739521,131226,Fastwyre Broadband,1528443215,50,100,100,1,R,AK,021220013001365,880c42c0b7fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051672871,50,1000,200,1,R,AK,021700007031000,880c738e8dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051677746,50,1000,200,1,R,AK,021700006042025,880c7316c9fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051684518,50,1000,200,1,R,AK,021700005023076,880c7312c5fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051699160,50,1000,200,1,R,AK,021700003002001,880c7386c3fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051724030,50,1000,200,1,R,AK,021700010041020,880c7384b5fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051726541,50,1000,200,1,R,AK,021700011003003,880c7386b9fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314966630,50,1000,200,1,R,AK,020200002011008,880c73a9d5fffff
0001573427,130791,Matanuska Telecom Association Inc.,1374874461,50,1000,200,1,R,AK,021700007011026,880c738c3dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1374883428,50,1000,200,1,R,AK,021700010041004,880c738491fffff
0001573427,130791,Matanuska Telecom Association Inc.,1374900230,50,1000,200,1,R,AK,021700006013000,880c73b95bfffff
0001584960,130029,Alaska Telephone Company,1064661085,50,1000,100,1,R,AK,022300001001050,8813918885fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046968941,50,2500,2500,1,R,AK,020900004003001,880d5a913bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1046977658,50,2500,2500,1,R,AK,020900002002022,880d5a9ac9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314956596,50,2500,2500,1,R,AK,020200013001002,880c733867fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315011392,50,2500,2500,1,R,AK,020200023013016,880c73399dfffff
0004325148,130275,Ketchikan Public Utilities,1039363552,50,1000,1000,1,X,AK,021300001012010,8812b00741fffff
0004325148,130275,Ketchikan Public Utilities,1039365900,50,1000,1000,1,X,AK,021300001012002,8812b015bdfffff
0001572932,130349,Copper Valley Telephone,1412539586,50,1000,500,1,X,AK,020660001001228,880c62030dfffff
0001572932,130349,Copper Valley Telephone,1528438271,50,1000,500,1,X,AK,020660001001202,880c62146bfffff
0001568880,130534,GCI Communication Corp.,1051685191,50,2500,75,1,X,AK,021700007012001,880c738ce1fffff
0001568880,130534,GCI Communication Corp.,1475317869,50,2500,75,1,X,AK,021880001001070,880c345b59fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066806387,50,500,150,1,R,AK,021850002001078,880da9c9d7fffff
