frn,provider_id,brand_name,location_id,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid,h3_res8_id
0004991444,130081,ALASKA COMMUNICATIONS,1315003268,10,25,8,1,X,AK,020200028114009,880c733897fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315005562,10,10,1,1,R,AK,020200027112000,880c73399bfffff
0001571561,130534,"United Utilities, Inc.",1374815771,10,10,1,1,X,AK,020500001004053,880cf4786dfffff
0001571561,130534,"United Utilities, Inc.",1412533669,10,10,1,1,X,AK,020500002003008,880c1b18a3fffff
0001571561,130534,"United Utilities, Inc.",1412536079,10,0,0,0,X,AK,021580001001008,880c116255fffff
0003739554,131226,Fastwyre Broadband,1053675459,10,50,10,1,R,AK,021800002001096,880c146603fffff
0003739554,131226,Fastwyre Broadband,1053675828,10,50,10,1,R,AK,021800002001093,880c14661dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015197311,10,30,4,1,R,AK,021220003001034,880c465b05fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015225459,10,10,1,1,R,AK,021220006002031,880c55501dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1040235089,10,10,1,1,R,AK,021500002003008,880c5acf5dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1040236174,10,10,1,1,R,AK,021500001003079,880c5a5051fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046968496,10,10,1,1,B,AK,020900004004003,880d5a9131fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046982057,10,30,4,1,R,AK,020900014021000,880d5a9721fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314971610,10,10,1,1,R,AK,020200025021014,880c733813fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314977705,10,10,1,1,R,AK,020200028223007,880c732139fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314977814,10,0,0,1,R,AK,020200007011003,880c73313dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314977914,10,50,10,1,B,AK,020200007011003,880c733123fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314981365,10,10,1,1,R,AK,020200028133000,880c732333fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314981649,10,0,0,1,R,AK,020200028211000,880c732163fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314984761,10,10,1,1,R,AK,020200026013003,880c7338d5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314996238,10,30,4,1,R,AK,020200017324005,880c7331a1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314996778,10,40,8,1,R,AK,020200027124009,880c7338b7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314997013,10,10,1,1,R,AK,020200028111000,880c733883fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314998119,10,40,8,1,R,AK,020200017324000,880c7331a1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315000076,10,25,6,1,R,AK,020200028132034,880c732065fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315001329,10,0,0,1,R,AK,020200018013003,880c7338c9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315011833,10,0,0,1,R,AK,020200025015001,880c7338a9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315013420,10,10,1,1,R,AK,020200028221005,880c732157fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315013843,10,30,4,1,R,AK,020200006023003,880c733a19fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315018496,10,10,1,1,R,AK,020200029002103,880c46cd05fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315020925,10,10,1,1,R,AK,020200029001004,880c46cd23fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374686748,10,75,50,1,B,AK,020900016003032,880d5a9423fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374699505,10,0,0,1,R,AK,020900009001009,880d5a984dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1374716819,10,10,1,1,R,AK,020200026023001,880c7338ddfffff
0004991444,130081,ALASKA COMMUNICATIONS,1374731934,10,10,1,1,B,AK,022200002004000,881d242893fffff
0004991444,130081,ALASKA COMMUNICATIONS,1412531834,10,0,0,1,R,AK,020200009023004,880c733ae5fffff
0001571181,130352,Cordova Telephone Cooperative,1528461992,10,100,10,1,X,AK,020630002001120,880c45508bfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051682005,10,0,0,1,R,AK,021700004012010,880c738d03fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051686403,10,30,6,1,R,AK,021700006032029,880c738c97fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051687721,10,30,6,1,R,AK,021700006032017,880c73165bfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051701988,10,10,1,1,R,AK,021700003001020,880c714995fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051703247,10,80,40,1,R,AK,021700003001017,880c7149e1fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051706068,10,120,60,1,R,AK,021700011001025,880c73b101fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051706087,10,80,40,1,B,AK,021700011001021,880c73b101fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051709189,10,80,40,1,B,AK,021700010042001,880c73b327fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051713555,10,10,1,1,R,AK,021700003002015,880c7386a7fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051713808,10,30,6,1,R,AK,021700010012011,880c73b365fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051714735,10,80,40,1,B,AK,021700008003033,880c7385b3fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051715612,10,30,6,1,R,AK,021700008002007,880c7385a3fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051716256,10,75,15,1,R,AK,021700009001021,880c73bb0bfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051729593,10,0,0,1,R,AK,021700002001014,880c71413dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051732239,10,10,1,1,X,AK,021700002002087,880c714031fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051745198,10,10,1,1,R,AK,021700004021000,880c7398b5fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051745845,10,10,1,1,R,AK,021700004022048,880c738911fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314954140,10,25,3,1,R,AK,020200001022005,880c73a833fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314989844,10,120,60,1,R,AK,020200002053006,880c73a8b5fffff
0004325148,130275,Ketchikan Public Utilities,1039368978,10,25,3,1,X,AK,021300004002009,8812b03a83fffff
0001572932,130349,Copper Valley Telephone,1374818803,10,50,10,1,X,AK,020660001001252,880c6242bdfffff
0001572932,130349,Copper Valley Telephone,1412619106,10,50,10,1,X,AK,020630003003029,880c44a845fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051682257,10,120,60,1,R,AK,021700007012001,880c738ddbfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051684020,10,120,60,1,R,AK,021700007032019,880c73bb65fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051685089,10,0,0,1,R,AK,021700006032005,880c738cbdfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051691008,10,75,15,1,X,AK,021700007061005,880c738501fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051691450,10,40,8,1,R,AK,021700005011007,880c73129bfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051699015,10,120,60,1,R,AK,021700013004011,880c73b253fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051699708,10,0,0,1,R,AK,021700003001017,880c7149e3fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051700127,10,10,1,1,R,AK,021700012013020,880c73b059fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051705212,10,40,8,1,R,AK,021700012022025,880c73b001fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051708508,10,10,1,1,B,AK,021700011001033,880c73b105fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051709876,10,80,20,1,R,AK,021700013001028,880c73a259fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051710236,10,75,15,1,R,AK,021700011001035,880c73b12dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051724414,10,10,1,1,R,AK,021700010043004,880c73b16dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051725959,10,30,6,1,R,AK,021700006043004,880c73b941fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051731974,10,30,6,1,R,AK,021700002001014,880c714a87fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051734398,10,10,1,1,R,AK,021700001022094,880c7061d1fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314981531,10,120,60,1,R,AK,020200002051005,880c733243fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314983403,10,10,1,1,R,AK,020200001011023,880c73aa11fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315017416,10,40,16,1,R,AK,020200002052000,880c733259fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315023042,10,40,8,1,R,AK,020200001023034,880c73a83dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1374871980,10,0,0,1,R,AK,021700005012002,880c7310e7fffff
0001573427,130791,Matanuska Telecom Association Inc.,1374875956,10,80,20,1,R,AK,021700006041011,880c731409fffff
0001573427,130791,Matanuska Telecom Association Inc.,1374904861,10,40,8,1,B,AK,021700002001008,880c7141e7fffff
0004519732,130160,Bristol Bay Telephone Cooperative Inc,1374827554,10,10,1,1,X,AK,020600001001054,880cee994dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015208262,10,10,1,1,R,AK,021220010002010,880c51cd53fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015208361,10,0,0,1,R,AK,021220010003025,880c51cd0bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015211360,10,40,30,1,R,AK,021220007013039,880c554515fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046979762,10,0,0,1,R,AK,020900014022002,880d5a9545fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046982640,10,10,1,1,R,AK,020900016002049,880d5a95c9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046992066,10,10,1,1,R,AK,020900013003016,880d5a9a01fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046992166,10,50,10,1,R,AK,020900019012011,880d5e6ed5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1063323119,10,40,8,1,B,AK,021100004003001,88139e1123fffff
0001584960,130029,Alaska Telephone Company,1132427263,10,10,1,1,R,AK,021000001001029,881390ae27fffff
0001584960,130029,Alaska Telephone Company,1132430164,10,10,1,1,R,AK,021000001001012,881391d127fffff
0001584960,130029,Alaska Telephone Company,1374784393,10,25,3,1,R,AK,022750003002007,8812b4ab3dfffff
0001584960,130029,Alaska Telephone Company,1374839368,10,50,10,1,R,AK,021989401003014,8812b02951fffff
0004991444,130081,ALASKA COMMUNICATIONS,1040235691,10,10,1,1,R,AK,021500002003003,880c5ac1b7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1040235840,10,0,0,1,R,AK,021500001001307,880ce9aa2dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1040237966,10,25,20,1,B,AK,021500002001008,880c5ac1bbfffff
0004991444,130081,ALASKA COMMUNICATIONS,1046969103,10,10,1,1,R,AK,020900005001009,880d5a9127fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051725510,10,30,6,1,R,AK,021700006013000,880c73b951fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051725729,10,75,15,1,R,AK,021700006013000,880c73b867fffff
0004325148,130275,Ketchikan Public Utilities,1039363241,10,25,3,1,X,AK,021300003002017,8812b00593fffff
0004325148,130275,Ketchikan Public Utilities,1039367287,10,25,3,1,X,AK,021300004001000,8812b03a1dfffff
0001572932,130349,Copper Valley Telephone,1374817394,10,10,1,1,X,AK,020660001002140,880c623609fffff
0001572932,130349,Copper Valley Telephone,1412619070,10,25,3,1,X,AK,020630003003045,880c44a841fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051686645,10,10,1,1,R,AK,021700007013013,880c738d99fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051687234,10,10,1,1,R,AK,021700006032017,880c73165bfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051690113,10,40,8,1,R,AK,021700005012002,880c7312b7fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051699178,10,75,15,1,R,AK,021700003002002,880c7386c1fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051700680,10,30,6,1,R,AK,021700003001033,880c73b35dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051708550,10,75,15,1,R,AK,021700011001026,880c73b12bfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051709658,10,25,3,1,R,AK,021700011001000,880c73b15dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051710304,10,120,60,1,R,AK,021700008003009,880c7385bbfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051710465,10,30,6,1,R,AK,021700010043024,880c73b167fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051716615,10,40,16,1,R,AK,021700010031008,880c7384a7fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051719013,10,75,15,1,R,AK,021700003003024,880c738451fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051719015,10,80,40,1,R,AK,021700003003028,880c738451fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051720859,10,25,3,1,R,AK,021700010011019,880c738417fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051725401,10,50,10,1,R,AK,021700006013002,880c73b861fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051730361,10,120,60,1,X,AK,021700002002053,880c710355fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051742497,10,10,1,1,R,AK,021700001011186,880c704559fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314962857,10,120,60,1,R,AK,020200001023011,880c73a843fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314962860,10,120,60,1,R,AK,020200001023011,880c73a843fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314983616,10,30,6,1,R,AK,020200002011014,880c73a9d1fffff
0001573427,130791,Matanuska Telecom Association Inc.,1314991821,10,25,3,1,R,AK,020200001011024,880c73aa15fffff
0004991444,130081,ALASKA COMMUNICATIONS,1052712431,10,10,1,1,R,AK,022200001003004,881d2429d3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1063323165,10,40,8,1,R,AK,021100002005002,88139ec4a7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1063324519,10,10,1,1,B,AK,021100003003019,88139e1a6bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1063327995,10,10,1,1,R,AK,021100001001051,88139ec5dbfffff
0004991444,130081,ALASKA COMMUNICATIONS,1063328901,10,40,30,1,R,AK,021100001002010,88139ec529fffff
0004991444,130081,ALASKA COMMUNICATIONS,1063330009,10,30,4,1,R,AK,021100002004003,88139ec4a1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1063330641,10,40,8,1,R,AK,021100001001067,88139ec4e3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1063331410,10,40,8,1,R,AK,021100002001015,88139ec4abfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314938135,10,10,1,1,R,AK,020200016022012,880c733a8bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314942065,10,40,8,1,B,AK,020200025012003,880c733817fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314944954,10,10,1,1,R,AK,020200023022006,880c733837fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314949089,10,10,1,1,R,AK,020200007035008,880c733133fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314955911,10,0,0,1,R,AK,020200026033006,880c733899fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314957927,10,10,1,1,R,AK,020200017024006,880c733acbfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314958175,10,50,10,1,B,AK,020200019003009,880c733811fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314966373,10,40,30,1,R,AK,020200016012006,880c733ae1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314977218,10,40,12,1,R,AK,020200028223000,880c732103fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314977642,10,10,1,1,R,AK,020200028132017,880c732317fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314980616,10,0,0,1,R,AK,020200023042005,880c7339d1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314984041,10,0,0,1,R,AK,020200017023001,880c733addfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314984046,10,0,0,1,R,AK,020200017023001,880c733addfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314996665,10,10,1,1,R,AK,020200012003010,880c733841fffff
0001572932,130349,Copper Valley Telephone,1412619118,10,10,1,1,X,AK,020630003003045,880c44a841fffff
0003739521,131226,Fastwyre Broadband,1015196953,10,25,3,1,R,AK,021220003001135,880c55a339fffff
0003739521,131226,Fastwyre Broadband,1015234293,10,25,3,1,R,AK,021220013001110,880c42c05bfffff
0003739521,131226,Fastwyre Broadband,1015234386,10,25,3,1,R,AK,021220013001110,880c42c2adfffff
0003739521,131226,Fastwyre Broadband,1374761905,10,25,3,1,R,AK,021220003001144,880c55a339fffff
0003739521,131226,Fastwyre Broadband,1374798576,10,0,0,0,R,AK,022900001002091,880d424c2dfffff
0004519732,130160,Bristol Bay Telephone Cooperative Inc,1374827255,10,10,1,1,X,AK,020600001001055,880cee995bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015198615,10,0,0,1,R,AK,021220012001221,880c514e17fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015242363,10,30,4,1,X,AK,021220005005032,880c555409fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015250545,10,10,1,1,R,AK,021220005003033,880c55540bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015251626,10,10,1,1,R,AK,021220005001016,880c555657fffff
0004991444,130081,ALASKA COMMUNICATIONS,1046983353,10,0,0,1,R,AK,020900015022030,880d5a941dfffff
0003739521,131226,Fastwyre Broadband,1374737077,10,0,0,0,R,AK,021500001002246,880ced35e7fffff
0003739521,131226,Fastwyre Broadband,1374748161,10,25,3,1,R,AK,021220013001100,880c42c215fffff
0001570936,130067,Arctic Slope Telephone Association Cooperative Inc,1066806109,10,0,0,0,R,AK,021850002001001,880d1e0d5dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051681845,10,25,3,1,R,AK,021700004011017,880c738d55fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051686714,10,10,1,1,R,AK,021700007033003,880c738e3bfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051688083,10,120,30,1,R,AK,021700006032016,880c73b967fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051689689,10,80,20,1,R,AK,021700007011021,880c738c01fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051690146,10,10,1,1,R,AK,021700005012002,880c7312b7fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051691611,10,10,1,1,R,AK,021700006032001,880c738cb9fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051692163,10,120,60,1,R,AK,021700007013009,880c738ce7fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051693048,10,0,0,1,R,AK,021700005023033,880c7310c9fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051694433,10,10,1,1,R,AK,021700013002020,880c73b76dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051703595,10,10,1,1,R,AK,021700003003012,880c738619fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051705108,10,25,3,1,B,AK,021700011002020,880c73b33dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051713392,10,40,8,1,R,AK,021700007061009,880c7385e9fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051716310,10,10,1,1,R,AK,021700010012007,880c7384cbfffff
0001573427,130791,Matanuska Telecom Association Inc.,1051717077,10,50,10,1,R,AK,021700010043012,880c73ba43fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314939415,10,10,1,1,R,AK,020200007033013,880c73313bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314942662,10,0,0,1,R,AK,020200027121007,880c7338a9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314943435,10,0,0,1,R,AK,020200023052005,880c7339dbfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314944502,10,10,1,1,R,AK,020200027123007,880c7338b9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314945533,10,0,0,1,R,AK,020200023043005,880c7339dbfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314945621,10,30,4,1,R,AK,020200017312007,880c7331e5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314953191,10,50,20,1,B,AK,020200017324002,880c7331a1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314954156,10,10,1,1,R,AK,020200007033005,880c73313bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314958631,10,0,0,1,R,AK,020200023021001,880c7339d9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314960460,10,0,0,1,R,AK,020200027121009,880c7338a9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314962214,10,10,1,1,R,AK,020200027112010,880c732a4dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314963006,10,25,10,1,R,AK,020200027132000,880c732a5bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314964355,10,0,0,1,R,AK,020200015002009,880c733aa9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314965878,10,0,0,1,R,AK,020200019001013,880c733855fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314967793,10,10,1,1,R,AK,020200028232014,880c7321e9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314972644,10,30,4,1,R,AK,020200017321008,880c7331a5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314976534,10,0,0,1,R,AK,020200028122036,880c732143fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315020002,10,75,15,1,R,AK,020200002042001,880c73ad2dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1315023834,10,80,40,1,R,AK,020200002041001,880c73ace1fffff
0001573427,130791,Matanuska Telecom Association Inc.,1374806335,10,50,10,1,R,AK,020680001001033,880d5a4181fffff
0001573427,130791,Matanuska Telecom Association Inc.,1374880494,10,30,6,1,R,AK,021700007031014,880c738ebbfffff
0001573427,130791,Matanuska Telecom Association Inc.,1374885014,10,50,10,1,X,AK,021700003002001,880c7386d5fffff
0001573427,130791,Matanuska Telecom Association Inc.,1374885118,10,80,20,1,R,AK,021700012011000,880c73b205fffff
0001573427,130791,Matanuska Telecom Association Inc.,1528504482,10,0,0,1,R,AK,021700004022027,880c738901fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015200677,10,10,1,1,R,AK,021220010003000,880c51cc05fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015221082,10,10,1,1,R,AK,021220006002004,880c55505dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015221366,10,10,1,1,R,AK,021220006002012,880c555047fffff
0004991444,130081,ALASKA COMMUNICATIONS,1040234516,10,0,0,1,B,AK,021500003001016,880c5acf21fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314960533,10,0,0,1,R,AK,020200026031003,880c7338d3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314960539,10,0,0,1,R,AK,020200026031003,880c7338d1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314966387,10,30,4,1,R,AK,020200016012006,880c733aebfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314968297,10,10,1,1,R,AK,020200027122000,880c7338a9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314973584,10,40,12,1,R,AK,020200016022008,880c733a8bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314980411,10,0,0,1,R,AK,020200023052003,880c7339dbfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314984930,10,0,0,1,R,AK,020200015004015,880c733aa5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314987894,10,0,0,1,R,AK,020200028232032,880c7321a9fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314989388,10,25,4,1,R,AK,020200028231007,880c732063fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314990866,10,0,0,1,R,AK,020200028121019,880c732161fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314991535,10,10,1,1,R,AK,020200028213011,880c73210dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314993631,10,40,12,1,R,AK,020200023011035,880c733981fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314995666,10,0,0,1,R,AK,020200026033001,880c7338d3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314996280,10,0,0,1,R,AK,020200021003012,880c733807fffff
0004991444,130081,ALASKA COMMUNICATIONS,1314996451,10,0,0,1,R,AK,020200018023006,880c733abdfffff
0004991444,130081,ALASKA COMMUNICATIONS,1314997865,10,0,0,1,R,AK,020200023042001,880c7339d1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315007005,10,0,0,1,R,AK,020200024002015,880c73383dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1315009866,10,10,1,1,R,AK,020200028131010,880c732331fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315010552,10,0,0,1,R,AK,020200023012012,880c7339c3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1315012069,10,0,0,1,X,AK,020200008024000,880c733ac7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374694106,10,50,20,1,B,AK,020900008001003,880d5a9a3bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1374715912,10,0,0,1,R,AK,020200018023022,880c733aa3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374842567,10,30,4,1,R,AK,021100003001012,88139ec4b5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374843346,10,10,1,1,R,AK,021100004001000,88139e1a19fffff
0005373576,190281,OTZ,1374743831,10,0,0,1,X,AK,021880001004044,880c352ca1fffff
0001571561,130534,"United Utilities, Inc.",1140997238,10,10,1,1,X,AK,020500002002015,880c1b0a4dfffff
0001571561,130534,"United Utilities, Inc.",1374794846,10,10,1,1,X,AK,022900002002238,880c2d4713fffff
0001571561,130534,"United Utilities, Inc.",1374799450,10,10,1,1,X,AK,022900003001186,880c2adb39fffff
0001571561,130534,"United Utilities, Inc.",1374799660,10,0,0,0,X,AK,022900001001065,880d5560b7fffff
0001571561,130534,"United Utilities, Inc.",1412532760,10,10,1,1,X,AK,020500001001026,880ca90e11fffff
0001571561,130534,"United Utilities, Inc.",1412536717,10,10,1,1,X,AK,021800001001390,880c020615fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051671904,10,10,1,1,R,AK,021700004011001,880c738897fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051677958,10,80,20,1,R,AK,021700007011014,880c738c47fffff
0001573427,130791,Matanuska Telecom Association Inc.,1051680439,10,0,0,1,R,AK,021700006043020,880c73b93dfffff
0001573427,130791,Matanuska Telecom Association Inc.,1314996540,10,30,6,1,R,AK,020200002051002,880c733241fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315001588,10,30,6,1,R,AK,020200002062001,880c73a8a3fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315006633,10,25,3,1,R,AK,020200001011031,880c73aa11fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315015501,10,40,16,1,R,AK,020200002062004,880c73a8bdfffff
0001573427,130791,Matanuska Telecom Association Inc.,1315019311,10,80,40,1,R,AK,020200002041004,880c73ace1fffff
0001573427,130791,Matanuska Telecom Association Inc.,1315024496,10,120,60,1,R,AK,020200002041002,880c73ac8dfffff
