frn,provider_id,brand_name,location_id,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid,h3_res8_id
0018506568,131425,Verizon,1046973411,71,50,6,1,B,AK,020900010002085,880d5a9ab9fffff
0018506568,131425,Verizon,1046975027,71,50,6,1,B,AK,020900003003000,880d5a9ad9fffff
0018506568,131425,Verizon,1046981175,71,50,6,1,B,AK,020900016002005,880d5a9501fffff
0018506568,131425,Verizon,1047017269,71,50,6,1,B,AK,020900012001024,880d5a933bfffff
0018506568,131425,Verizon,1047021163,71,50,6,1,B,AK,020900012002020,880d5a914bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015202963,71,100,20,1,R,AK,021220011001019,880c51c665fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015209774,71,50,10,1,R,AK,021220007013038,880c554543fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015247957,71,300,100,1,R,AK,021220005002014,880c555711fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374779943,71,100,20,1,R,AK,021220004001023,880c551aa5fffff
0005937974,130077,AT&T,1047015368,71,10,1,1,B,AK,020900012003002,880d5e64dbfffff
0005937974,130077,AT&T,1063333517,71,10,1,1,B,AK,021100005002069,88139e0361fffff
0018506568,131425,Verizon,1046968723,71,50,6,1,B,AK,020900002001027,880d5a9a8dfffff
0018506568,131425,Verizon,1046974476,71,50,6,1,B,AK,020900001002043,880d5a9addfffff
0018506568,131425,Verizon,1046974907,71,50,6,1,B,AK,020900003003000,880d5a9addfffff
0018506568,131425,Verizon,1046999187,71,50,6,1,B,AK,020900013003054,880d5a9a15fffff
0018506568,131425,Verizon,1047003536,71,50,6,1,B,AK,020900007001034,880d5a9aebfffff
0018506568,131425,Verizon,1314938668,71,50,6,1,B,AK,020200027133002,880c732105fffff
0018506568,131425,Verizon,1314960031,71,50,6,1,B,AK,020200021002000,880c73380dfffff
0018506568,131425,Verizon,1374681137,71,50,6,1,B,AK,020900010002056,880d5a91a5fffff
0018506568,131425,Verizon,1374690816,71,50,6,1,B,AK,020900016002049,880d5a95ddfffff
0018506568,131425,Verizon,1374893308,71,50,6,1,B,AK,021700004021016,880c706c23fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374754728,71,50,10,1,R,AK,021220009001021,880c51cd49fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374760134,71,100,20,1,R,AK,021220008003029,880c51cb2dfffff
0005937974,130077,AT&T,1051695891,71,10,1,1,B,AK,021700013002010,880c73b0ddfffff
0005937974,130077,AT&T,1051703515,71,10,1,1,B,AK,021700012021006,880c73b221fffff
0005937974,130077,AT&T,1051724488,71,10,1,1,B,AK,021700006012006,880c73bb3dfffff
0005937974,130077,AT&T,1051726418,71,10,1,1,B,AK,021700011003000,880c73b36dfffff
0005937974,130077,AT&T,1051736149,71,30,3,1,B,AK,021700001021038,880c707ac7fffff
0018506568,131425,Verizon,1412543462,71,50,6,1,B,AK,021700004022050,880c7389bdfffff
0018506568,131425,Verizon,1412543558,71,50,6,1,B,AK,021700001011101,880c704ab9fffff
0018506568,131425,Verizon,1314966673,71,50,6,1,B,AK,020200010002002,880c733a3dfffff
0018506568,131425,Verizon,1315024380,71,50,6,1,B,AK,020200001012006,880c73a12dfffff
0005937974,130077,AT&T,1314941681,71,10,1,1,B,AK,020200016011006,880c733ae9fffff
0005937974,130077,AT&T,1314942120,71,10,1,1,B,AK,020200027111003,880c73399dfffff
0005937974,130077,AT&T,1314966673,71,10,1,1,B,AK,020200010002002,880c733a3dfffff
0005937974,130077,AT&T,1315001675,71,10,1,1,B,AK,020200002062001,880c73a8a3fffff
0005937974,130077,AT&T,1315002182,71,10,1,1,B,AK,020200025015003,880c7338e7fffff
0018506568,131425,Verizon,1314955004,71,50,6,1,B,AK,020200021003000,880c733803fffff
0018506568,131425,Verizon,1374684029,71,50,6,1,B,AK,020900005002041,880d5a9acdfffff
0018506568,131425,Verizon,1374905651,71,50,6,1,B,AK,021700001021019,880c704469fffff
0005937974,130077,AT&T,1015246331,71,10,1,1,B,AK,021220007022036,880c555559fffff
0018506568,131425,Verizon,1314939663,71,50,6,1,B,AK,020200027131008,880c732167fffff
0018506568,131425,Verizon,1314941217,71,50,6,1,B,AK,020200025022012,880c7338e9fffff
0018506568,131425,Verizon,1314974709,71,50,6,1,B,AK,020200028121007,880c733893fffff
0022113310,260068,TheSnowCloud,1063328834,71,200,30,1,X,AK,021100004001005,88139e1a57fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374755070,71,50,10,1,R,AK,021220009001036,880c51cc6dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1374776547,71,50,10,1,R,AK,021220007012013,880c5555b7fffff
0018506568,131425,Verizon,1314943751,71,50,6,1,B,AK,020200016023008,880c733a9dfffff
0018506568,131425,Verizon,1412536395,71,50,6,1,B,AK,021700001022026,880c706341fffff
0004991444,130081,ALASKA COMMUNICATIONS,1047009828,71,50,10,1,R,AK,020900019021066,880d585b67fffff
0005937974,130077,AT&T,1015216389,71,30,3,1,B,AK,021220002002083,880c55ca35fffff
0005937974,130077,AT&T,1015222783,71,10,1,1,B,AK,021220006004016,880c55508bfffff
0005937974,130077,AT&T,1314938879,71,10,1,1,B,AK,020200023022010,880c7339cbfffff
0005937974,130077,AT&T,1314945585,71,10,1,1,B,AK,020200028131009,880c732339fffff
0005937974,130077,AT&T,1314980515,71,10,1,1,B,AK,020200028122013,880c732323fffff
0005937974,130077,AT&T,1314998579,71,10,1,1,B,AK,020200028133002,880c732337fffff
0005937974,130077,AT&T,1315014004,71,10,1,1,B,AK,020200025013001,880c7338e3fffff
0018506568,131425,Verizon,1412534779,71,50,6,1,B,AK,020900013004000,880d5e66b3fffff
0005937974,130077,AT&T,1046987927,71,10,1,1,B,AK,020900014021001,880d5a972bfffff
0018506568,131425,Verizon,1046969600,71,50,6,1,B,AK,020900013003031,880d5a9121fffff
0018506568,131425,Verizon,1566640464,71,50,6,1,B,AK,021700001022070,880c707a9bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015193679,71,50,10,1,R,AK,021220008003013,880c50349dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015210839,71,150,50,1,R,AK,021220007013051,880c557b47fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015211043,71,100,20,1,R,AK,021220007013020,880c5540b7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015212334,71,300,100,1,R,AK,021220007022002,880c555711fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015253081,71,100,20,1,R,AK,021220004002020,880c551937fffff
0005937974,130077,AT&T,1314945101,71,10,1,1,B,AK,020200027124018,880c732a41fffff
0005937974,130077,AT&T,1314956262,71,10,1,1,B,AK,020200017013004,880c733a99fffff
0005937974,130077,AT&T,1314978320,71,10,1,1,B,AK,020200017012001,880c733ad3fffff
0005937974,130077,AT&T,1315008570,71,10,1,1,B,AK,020200012005005,880c733841fffff
0005937974,130077,AT&T,1315009050,71,10,1,1,B,AK,020200002024021,880c73a99bfffff
0018506568,131425,Verizon,1046990722,71,50,6,1,B,AK,020900014023001,880d5a90e7fffff
0018506568,131425,Verizon,1047004850,71,50,6,1,B,AK,020900007002002,880d5a9ae1fffff
0018506568,131425,Verizon,1047005650,71,50,6,1,B,AK,020900009002011,880d5a983dfffff
0018506568,131425,Verizon,1047023940,71,50,6,1,B,AK,020900017001028,880d5ab491fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015193343,71,50,10,1,B,AK,021220008001060,880c51db2dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015194513,71,50,10,1,R,AK,021220008001060,880c50ac9bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015217713,71,50,10,1,R,AK,021220002004020,880c55c9e1fffff
0022113310,260068,TheSnowCloud,1063329961,71,200,30,1,X,AK,021100001003010,88139ec5bdfffff
0022113310,260068,TheSnowCloud,1063333864,71,200,30,1,X,AK,021100005002060,88139e0361fffff
0022113310,260068,TheSnowCloud,1063333883,71,200,30,1,X,AK,021100005002069,88139e0361fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015208428,71,50,10,1,R,AK,021220010003020,880c51cd09fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015213524,71,100,20,1,B,AK,021220002004025,880c55c9a5fffff
0004991444,130081,ALASKA COMMUNICATIONS,1047000485,71,50,10,1,R,AK,020900019012011,880d5e6ec3fffff
0004991444,130081,ALASKA COMMUNICATIONS,1047008978,71,50,10,1,R,AK,020900019021037,880d585b5bfffff
0005937974,130077,AT&T,1063333864,71,10,1,1,B,AK,021100005002060,88139e0361fffff
0005937974,130077,AT&T,1063333883,71,10,1,1,B,AK,021100005002069,88139e0361fffff
0018506568,131425,Verizon,1046970540,71,50,6,1,B,AK,020900004004006,880d5a9133fffff
0018506568,131425,Verizon,1374693696,71,50,6,1,B,AK,020900007003016,880d5a9a85fffff
0018506568,131425,Verizon,1374694088,71,50,6,1,B,AK,020900008001000,880d5a9aedfffff
0018506568,131425,Verizon,1374850016,71,50,6,1,B,AK,021700001011164,880c7206dbfffff
0018506568,131425,Verizon,1374887822,71,50,6,1,B,AK,021700004022016,880c738939fffff
0018506568,131425,Verizon,1374910985,71,50,6,1,B,AK,021700001022024,880c70604bfffff
0005937974,130077,AT&T,1052712110,71,10,1,1,B,AK,022200002002017,881d2428bbfffff
0018506568,131425,Verizon,1314938322,71,50,6,1,B,AK,020200010003001,880c733a37fffff
0018506568,131425,Verizon,1314939480,71,50,6,1,B,AK,020200015003014,880c733aa9fffff
0018506568,131425,Verizon,1314943777,71,50,6,1,B,AK,020200025022031,880c733889fffff
0018506568,131425,Verizon,1528426319,71,50,6,1,B,AK,020200006013006,880c733a03fffff
0018506568,131425,Verizon,1533227447,71,50,6,1,B,AK,020200013003006,880c73380dfffff
0018506568,131425,Verizon,1605690469,71,50,6,1,B,AK,020900010001057,880d5a9811fffff
0018506568,131425,Verizon,1605690582,71,50,6,1,B,AK,020900010001039,880d5a9819fffff
0018506568,131425,Verizon,1605690607,71,50,6,1,B,AK,020900010001033,880d5a9819fffff
0022113310,260068,TheSnowCloud,1063327150,71,200,30,1,X,AK,021100006001023,88139e1a3bfffff
0022113310,260068,TheSnowCloud,1063327561,71,200,30,1,X,AK,021100005001000,88139e036dfffff
0022113310,260068,TheSnowCloud,1063329098,71,200,30,1,X,AK,021100004002007,88139e1127fffff
0005937974,130077,AT&T,1314938322,71,10,1,1,B,AK,020200010003001,880c733a37fffff
0005937974,130077,AT&T,1314939480,71,10,1,1,B,AK,020200015003014,880c733aa9fffff
0005937974,130077,AT&T,1314941074,71,10,1,1,B,AK,020200026011012,880c7338cbfffff
0005937974,130077,AT&T,1314943777,71,10,1,1,B,AK,020200025022031,880c733889fffff
0005937974,130077,AT&T,1314950604,71,10,1,1,B,AK,020200012002006,880c73384bfffff
0005937974,130077,AT&T,1314951541,71,10,1,1,B,AK,020200027141000,880c732a41fffff
0005937974,130077,AT&T,1314956543,71,10,1,1,B,AK,020200006013018,880c733a39fffff
0005937974,130077,AT&T,1314976212,71,10,1,1,B,AK,020200015001008,880c733ae7fffff
0018506568,131425,Verizon,1051704598,71,50,6,1,B,AK,021700011002028,880c73b321fffff
0005937974,130077,AT&T,1040235051,71,10,1,1,B,AK,021500003001009,880c5acf09fffff
0005937974,130077,AT&T,1374843440,71,10,1,1,B,AK,021100004003003,88139e1127fffff
0018506568,131425,Verizon,1374692956,71,50,6,1,B,AK,020900006003010,880d5a9a1dfffff
0018506568,131425,Verizon,1314950929,71,50,6,1,B,AK,020200002011008,880c73a9d7fffff
0018506568,131425,Verizon,1314991226,71,50,6,1,B,AK,020200025011002,880c7338edfffff
0022113310,260068,TheSnowCloud,1063331781,71,200,30,1,X,AK,021100001003009,88139ec5b5fffff
0022113310,260068,TheSnowCloud,1063333517,71,200,30,1,X,AK,021100005002069,88139e0361fffff
0022113310,260068,TheSnowCloud,1374740689,71,200,30,1,X,AK,021050004001067,881393289bfffff
0005937974,130077,AT&T,1314964923,71,10,1,1,B,AK,020200027131011,880c732167fffff
0005937974,130077,AT&T,1314990886,71,10,1,1,B,AK,020200016013000,880c733aebfffff
0005937974,130077,AT&T,1314993481,71,10,1,1,B,AK,020200023011035,880c73398dfffff
0005937974,130077,AT&T,1314998508,71,10,1,1,B,AK,020200028113005,880c73389dfffff
0005937974,130077,AT&T,1315008120,71,10,1,1,B,AK,020200024001006,880c73383dfffff
0018506568,131425,Verizon,1412544573,71,50,6,1,B,AK,021700001022048,880c70558dfffff
0005937974,130077,AT&T,1047003168,71,10,1,1,B,AK,020900006002012,880d5a9a19fffff
0018506568,131425,Verizon,1051694833,71,50,6,1,B,AK,021700012022002,880c73b23dfffff
0018506568,131425,Verizon,1051701971,71,50,6,1,B,AK,021700003001027,880c71499dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1047020307,71,50,10,1,R,AK,020900019021042,880d585a6bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1108932812,71,50,10,1,R,AK,022400004003067,880d5b94c1fffff
0005937974,130077,AT&T,1314975132,71,10,1,1,B,AK,020200028121007,880c73216bfffff
0005937974,130077,AT&T,1314991601,71,10,1,1,B,AK,020200009021000,880c733a33fffff
0005937974,130077,AT&T,1314992345,71,10,1,1,B,AK,020200028122004,880c73232dfffff
0005937974,130077,AT&T,1314999499,71,10,1,1,B,AK,020200010001004,880c73384bfffff
0005937974,130077,AT&T,1315005176,71,10,1,1,B,AK,020200027112000,880c733993fffff
0005937974,130077,AT&T,1315016496,71,10,1,1,B,AK,020200012005002,880c733841fffff
0018506568,131425,Verizon,1046975346,71,50,6,1,B,AK,020900002001026,880d5a9ac7fffff
0018506568,131425,Verizon,1046995833,71,50,6,1,B,AK,020900013003033,880d5a9125fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374766882,71,50,10,1,R,AK,021220002004028,880c55c981fffff
0005937974,130077,AT&T,1314941009,71,10,1,1,B,AK,020200026011013,880c7338c1fffff
0005937974,130077,AT&T,1314953263,71,10,1,1,B,AK,020200017324002,880c7331a1fffff
0005937974,130077,AT&T,1314957076,71,10,1,1,B,AK,020200021001003,880c733801fffff
0005937974,130077,AT&T,1314963324,71,10,1,1,B,AK,020200016013021,880c733ae1fffff
0005937974,130077,AT&T,1315001505,71,10,1,1,B,AK,020200002021004,880c73a9d7fffff
0005937974,130077,AT&T,1315009014,71,10,1,1,B,AK,020200002062003,880c73a8a7fffff
0005937974,130077,AT&T,1374722137,71,10,1,1,B,AK,020200009012002,880c733a11fffff
0018506568,131425,Verizon,1046973193,71,50,6,1,B,AK,020900003002000,880d5a9ad5fffff
0018506568,131425,Verizon,1374683975,71,50,6,1,B,AK,020900010002042,880d5a9a9dfffff
0018506568,131425,Verizon,1528426261,71,50,6,1,B,AK,020200014013007,880c733855fffff
0022113310,260068,TheSnowCloud,1063324311,71,200,30,1,X,AK,021100005003043,88139e0365fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015190697,71,100,20,1,R,AK,021220008002005,880c51d997fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015209725,71,50,10,1,R,AK,021220007013038,880c554551fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015231442,71,100,20,1,R,AK,021220008001044,880c50a723fffff
0004991444,130081,ALASKA COMMUNICATIONS,1047008375,71,50,10,1,R,AK,020900009001030,880d5a9937fffff
0005937974,130077,AT&T,1528426261,71,10,1,1,B,AK,020200014013007,880c733855fffff
0018506568,131425,Verizon,1374683978,71,50,6,1,B,AK,020900010002046,880d5a9a9dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1374781693,71,100,20,1,R,AK,021220005001012,880c555601fffff
0005937974,130077,AT&T,1314937971,71,10,1,1,B,AK,020200025024007,880c733885fffff
0005937974,130077,AT&T,1314971975,71,10,1,1,B,AK,020200027121006,880c7338a9fffff
0005937974,130077,AT&T,1314989724,71,10,1,1,B,AK,020200022012002,880c733829fffff
0005937974,130077,AT&T,1315000285,71,10,1,1,B,AK,020200027133000,880c732167fffff
0018506568,131425,Verizon,1051706475,71,50,6,1,B,AK,021700011001015,880c73b129fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015194372,71,100,20,1,B,AK,021220008003011,880c5034d7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015206428,71,100,20,1,R,AK,021220011001050,880c51ce17fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015220795,71,150,50,1,R,AK,021220006004010,880c555745fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015240902,71,100,20,1,R,AK,021220004001024,880c5518cbfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015247715,71,50,10,1,R,AK,021220007012011,880c555585fffff
0005937974,130077,AT&T,1314941217,71,10,1,1,B,AK,020200025022012,880c7338e9fffff
0005937974,130077,AT&T,1314952570,71,10,1,1,B,AK,020200017012004,880c733ad7fffff
0005937974,130077,AT&T,1314974709,71,10,1,1,B,AK,020200028121007,880c733893fffff
0005937974,130077,AT&T,1314975258,71,10,1,1,B,AK,020200028114007,880c733897fffff
0005937974,130077,AT&T,1314985710,71,10,1,1,B,AK,020200025011012,880c7338e1fffff
0005937974,130077,AT&T,1314990223,71,10,1,1,B,AK,020200023011033,880c73398dfffff
0005937974,130077,AT&T,1314997396,71,10,1,1,B,AK,020200008012006,880c733127fffff
0005937974,130077,AT&T,1314999126,71,10,1,1,B,AK,020200012005008,880c733841fffff
0005937974,130077,AT&T,1315008698,71,10,1,1,B,AK,020200028132010,880c732317fffff
0018506568,131425,Verizon,1051709772,71,50,6,1,B,AK,021700011001045,880c73b155fffff
0018506568,131425,Verizon,1051710050,71,50,6,1,B,AK,021700010041035,880c7384b3fffff
0022113310,260068,TheSnowCloud,1063326962,71,200,30,1,X,AK,021100004004000,88139e1ac1fffff
0022113310,260068,TheSnowCloud,1063332596,71,200,30,1,X,AK,021100006002006,88139e18d1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015202629,71,50,10,1,R,AK,021220010003019,880c51cd43fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015212531,71,50,10,1,R,AK,021220002001017,880c55c95dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015222783,71,300,100,1,R,AK,021220006004016,880c55508bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015241302,71,50,10,1,R,AK,021220004002037,880c5556b9fffff
0005937974,130077,AT&T,1051709772,71,10,1,1,B,AK,021700011001045,880c73b155fffff
0005937974,130077,AT&T,1051710050,71,10,1,1,B,AK,021700010041035,880c7384b3fffff
0018506568,131425,Verizon,1046973682,71,50,6,1,B,AK,020900004003032,880d5a91edfffff
0018506568,131425,Verizon,1046974599,71,50,6,1,B,AK,020900003003018,880d5a9addfffff
0018506568,131425,Verizon,1046987927,71,50,6,1,B,AK,020900014021001,880d5a972bfffff
0018506568,131425,Verizon,1047004958,71,50,6,1,B,AK,020900007002003,880d5a9ae5fffff
0005937974,130077,AT&T,1015222979,71,10,1,1,B,AK,021220006001020,880c55506bfffff
0005937974,130077,AT&T,1314941031,71,10,1,1,B,AK,020200026011013,880c7338c1fffff
0005937974,130077,AT&T,1314942492,71,10,1,1,B,AK,020200018013002,880c7338c9fffff
0005937974,130077,AT&T,1314946931,71,10,1,1,B,AK,020200023011038,880c7339e3fffff
0005937974,130077,AT&T,1314950070,71,10,1,1,B,AK,020200028122022,880c73214bfffff
0005937974,130077,AT&T,1314953853,71,10,1,1,B,AK,020200023011027,880c7339cbfffff
0005937974,130077,AT&T,1314999969,71,10,1,1,B,AK,020200023011008,880c7339e3fffff
0005937974,130077,AT&T,1315003244,71,10,1,1,B,AK,020200028114005,880c733897fffff
0005937974,130077,AT&T,1315005897,71,10,1,1,B,AK,020200022011002,880c73395bfffff
0005937974,130077,AT&T,1315008272,71,10,1,1,B,AK,020200016013003,880c733ae1fffff
0005937974,130077,AT&T,1315018131,71,10,1,1,B,AK,020200028232035,880c732187fffff
0018506568,131425,Verizon,1374686407,71,50,6,1,B,AK,020900016002005,880d5a9427fffff
0018506568,131425,Verizon,1374698361,71,50,6,1,B,AK,020900019013036,880d5a9b31fffff
0018506568,131425,Verizon,1374707222,71,50,6,1,B,AK,020900019023102,880d5e669dfffff
0018506568,131425,Verizon,1374887335,71,50,6,1,B,AK,021700012022025,880c73b001fffff
0018506568,131425,Verizon,1051753827,71,50,6,1,B,AK,021700004022041,880c73d487fffff
0022113310,260068,TheSnowCloud,1063327629,71,200,30,1,X,AK,021100005002050,88139e0361fffff
0022113310,260068,TheSnowCloud,1063333252,71,200,30,1,X,AK,021100001003010,88139ec5bdfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015242546,71,150,50,1,R,AK,021220005002031,880c555441fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015248840,71,100,20,1,R,AK,021220004002020,880c55193bfffff
0005937974,130077,AT&T,1051689407,71,10,1,1,B,AK,021700007032023,880c738c89fffff
0005937974,130077,AT&T,1051724504,71,10,1,1,B,AK,021700006012003,880c73bb3dfffff
0005937974,130077,AT&T,1047003135,71,10,1,1,B,AK,020900006002018,880d5a9a19fffff
0005937974,130077,AT&T,1314956234,71,10,1,1,B,AK,020200017013003,880c733a99fffff
0005937974,130077,AT&T,1315002437,71,10,1,1,B,AK,020200006013004,880c733a39fffff
0005937974,130077,AT&T,1315012280,71,10,1,1,B,AK,020200017321020,880c7331a5fffff
0018506568,131425,Verizon,1314969533,71,50,6,1,B,AK,020200027131000,880c732165fffff
0018506568,131425,Verizon,1314985724,71,50,6,1,B,AK,020200010003015,880c733a37fffff
0018506568,131425,Verizon,1412532525,71,50,6,1,B,AK,020200028122007,880c732149fffff
0018506568,131425,Verizon,1412544708,71,50,6,1,B,AK,021700001011111,880c704825fffff
0018506568,131425,Verizon,1412624078,71,50,6,1,B,AK,021700001022039,880c700d3dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015218927,71,100,20,1,R,AK,021220002004023,880c55c9ebfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015224617,71,50,10,1,R,AK,021220002004023,880c55c9d7fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015229372,71,50,10,1,R,AK,021220008001021,880c50a465fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015238084,71,100,20,1,R,AK,021220004003010,880c551133fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015242554,71,150,50,1,R,AK,021220005002028,880c555441fffff
0005937974,130077,AT&T,1063332774,71,10,1,1,B,AK,021100001002017,88139ec58dfffff
0018506568,131425,Verizon,1046972557,71,50,6,1,B,AK,020900010002031,880d5a9a83fffff
0018506568,131425,Verizon,1374683310,71,50,6,1,B,AK,020900002003000,880d5a9acbfffff
0018506568,131425,Verizon,1374692107,71,50,6,1,B,AK,020900014023026,880d5a90a1fffff
0018506568,131425,Verizon,1374879529,71,50,6,1,B,AK,021700005012026,880c731081fffff
0005937974,130077,AT&T,1015194440,71,10,1,1,B,AK,021220008003029,880c51cb2dfffff
0005937974,130077,AT&T,1015250876,71,10,1,1,B,AK,021220005003007,880c55540bfffff
0005937974,130077,AT&T,1052711637,71,10,1,1,B,AK,022200002001012,881d2428bdfffff
0005937974,130077,AT&T,1374844796,71,10,1,1,B,AK,021100005002063,88139e0361fffff
0018506568,131425,Verizon,1412537965,71,50,6,1,B,AK,021700011002005,880c73b32bfffff
0018506568,131425,Verizon,1412620665,71,50,6,1,B,AK,020900010002026,880d5a9a81fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374776529,71,150,50,1,R,AK,021220007022018,880c555713fffff
0004991444,130081,ALASKA COMMUNICATIONS,1451749132,71,50,10,1,R,AK,022400004001050,880d582db1fffff
0005937974,130077,AT&T,1047020194,71,10,1,1,B,AK,020900019022011,880d5e29b1fffff
0005937974,130077,AT&T,1314939452,71,10,1,1,B,AK,020200017023002,880c733ad5fffff
0005937974,130077,AT&T,1314949192,71,10,1,1,B,AK,020200026033010,880c733899fffff
0005937974,130077,AT&T,1314959427,71,10,1,1,B,AK,020200025021017,880c7338c1fffff
0005937974,130077,AT&T,1314989666,71,10,1,1,B,AK,020200022012002,880c733829fffff
0005937974,130077,AT&T,1315017378,71,10,1,1,B,AK,020200002052000,880c73a8b3fffff
0018506568,131425,Verizon,1046969946,71,50,6,1,B,AK,020900004001000,880d5a9115fffff
0018506568,131425,Verizon,1314956700,71,50,6,1,B,AK,020200020003002,880c733803fffff
0018506568,131425,Verizon,1374707406,71,50,6,1,B,AK,020900012003010,880d5a914dfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015193616,71,100,20,1,R,AK,021220008003006,880c5034d5fffff
0005937974,130077,AT&T,1051684160,71,10,1,1,B,AK,021700007032017,880c738cc1fffff
0005937974,130077,AT&T,1052712745,71,10,1,1,B,AK,022200002001012,881d2428bdfffff
0005937974,130077,AT&T,1314938252,71,10,1,1,B,AK,020200014013013,880c733809fffff
0018506568,131425,Verizon,1412538496,71,50,6,1,B,AK,021700001011090,880c70504bfffff
0018506568,131425,Verizon,1412544319,71,50,6,1,B,AK,021700001011101,880c7051d5fffff
0018506568,131425,Verizon,1412544693,71,50,6,1,B,AK,021700001022048,880c70566dfffff
0018506568,131425,Verizon,1051683845,71,50,6,1,B,AK,021700005011004,880c738da9fffff
0022113310,260068,TheSnowCloud,1374740435,71,200,30,1,X,AK,021050004001065,881393289bfffff
0004991444,130081,ALASKA COMMUNICATIONS,1015217700,71,100,20,1,R,AK,021220002004020,880c55c9e1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015222472,71,150,50,1,R,AK,021220007021023,880c555083fffff
0004991444,130081,ALASKA COMMUNICATIONS,1047001081,71,50,10,1,R,AK,020900019012065,880d5ad60bfffff
0005937974,130077,AT&T,1015202858,71,10,1,1,B,AK,021220010002007,880c51cd53fffff
0005937974,130077,AT&T,1314944807,71,10,1,1,B,AK,020200002024006,880c73a993fffff
0005937974,130077,AT&T,1314959145,71,10,1,1,B,AK,020200002012010,880c73a99dfffff
0005937974,130077,AT&T,1314961533,71,10,1,1,B,AK,020200018011005,880c733aa7fffff
0005937974,130077,AT&T,1314963349,71,10,1,1,B,AK,020200016013021,880c733ae1fffff
0005937974,130077,AT&T,1314992590,71,10,1,1,B,AK,020200017012000,880c733ad1fffff
0005937974,130077,AT&T,1314997510,71,10,1,1,B,AK,020200028133004,880c732333fffff
0005937974,130077,AT&T,1315014651,71,10,1,1,B,AK,020200020004000,880c733803fffff
0018506568,131425,Verizon,1046976055,71,50,6,1,B,AK,020900003002009,880d5a9a89fffff
0018506568,131425,Verizon,1046977319,71,50,6,1,B,AK,020900002002037,880d5a9ac9fffff
0018506568,131425,Verizon,1314999499,71,50,6,1,B,AK,020200010001004,880c73384bfffff
0018506568,131425,Verizon,1374682561,71,50,6,1,B,AK,020900005002060,880d5a9131fffff
0018506568,131425,Verizon,1374683896,71,50,6,1,B,AK,020900010002057,880d5a91adfffff
0018506568,131425,Verizon,1412544746,71,50,6,1,B,AK,021700001011101,880c705191fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015202012,71,100,20,1,R,AK,021220011001028,880c51d4c1fffff
0004991444,130081,ALASKA COMMUNICATIONS,1015231343,71,100,20,1,B,AK,021220008001036,880c50a727fffff
0004991444,130081,ALASKA COMMUNICATIONS,1374750233,71,100,20,1,R,AK,021220011001016,880c51c727fffff
0005937974,130077,AT&T,1371609421,71,10,1,1,B,AK,020630003001016,880c441523fffff
0018506568,131425,Verizon,1315001505,71,50,6,1,B,AK,020200002021004,880c73a9d7fffff
0018506568,131425,Verizon,1315009014,71,50,6,1,B,AK,020200002062003,880c73a8a7fffff
0018506568,131425,Verizon,1315012127,71,50,6,1,B,AK,020200008024000,880c733aebfffff
